id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1.34E+18,Nik Ewasechko,,PhD Candidate | Microbiology & Infectious Diseases | University of Calgary | He/him,29/08/19 1:04,47,320,989,False,18/12/20 23:24,"Noelle doesn't have a ""how it started"" pic, but this is how it's going. #PfizerBioNTech #COVID19 #vaccine #mRNA https://t.co/LVINfNw8Wv","['PfizerBioNTech', 'COVID19', 'vaccine', 'mRNA']",Twitter Web App,0,5,False
1.34E+18,Yasmeen Senussi,"Boston, MA",MBBS | RA @BrighamWomens @BWHPath | Pathology & SARS-CoV-2 Research | Aspiring Pathologist AP/CP 🔬🧪👩🏻‍🔬 | She/her,09/10/15 7:40,305,802,2390,False,18/12/20 23:09,"What a surreal moment, I just got the COVID-19 vaccine this morning! I will continue to wear a mask and practice so… https://t.co/IByN8AiLVe",,Twitter for Android,0,3,False
1.34E+18,Anita Anand,"Oakville, Ontario",MP for #Oakville & Minister of Public Services & Procurement / Députée d’#Oakville et la ministre des Services publics et de l’Approvisionnement | she/her/elle,01/02/12 13:38,8641,2231,10434,True,18/12/20 22:59,As 🇨🇦 gears up to receive additional doses of the #PfizerBioNTech vaccine - with approx. 212K next week - additiona… https://t.co/X55Z6uLZDe,['PfizerBioNTech'],Twitter for iPhone,5,15,False
1.34E+18,Stanley Q Woodvine,"Vancouver, B.C. Canada",Currently homeless. Formerly not. Used to draw pictures & stuff for a living. Now I collect refundable containers—weird huh? email: sqwabb@gmail.com,09/01/14 3:34,2379,91,16436,False,18/12/20 22:43,"Since #Belgian minister has tweeted costs to #EU of var. #COVID19 vaccines (#PfizerBioNTech = USD$14, #Moderna = $1… https://t.co/riurKTKQfG","['Belgian', 'EU', 'COVID19', 'PfizerBioNTech', 'Moderna']",Twitter Web App,1,4,False
1.34E+18,David Usharauli,USA,Scientist | Immunologist | Biotech Entrepreneur | Co-Founder | @ https://t.co/YrHAo6sHvd | Microbiota | Tregs | Formerly @sanofipasteur | @VaxDesign | @NIH,28/12/14 20:33,1128,26,5696,False,18/12/20 21:48,"why don't inject it into glute muscle? maybe it safer.

#mRNA #vaccine #PfizerBioNTech","['mRNA', 'vaccine', 'PfizerBioNTech']",TweetDeck,0,4,False
1.34E+18,Canadian Advocacy Centre 4 Health Safety & Justice,Canada ,#CACHSJ advocates for #civilrights #humanrights #digital #information & #privacyrights; #healthsovereignty  #mentalhealth rights; #workerrights #employmentlaw,10/09/20 19:03,582,1983,595,False,18/12/20 21:44,"#COVIDvaccine side effects. Not mentioned on #HealthCanada website, or in submissions from #PfizerBioNTech for HC a… https://t.co/BmebDBz7nI","['COVIDvaccine', 'HealthCanada', 'PfizerBioNTech']",Twitter Web App,0,2,False
1.34E+18,Christopher Burke,"Bogotá, Colombia",,30/07/12 23:23,25,10,6,False,18/12/20 21:36,#COVAX #ThePeoplesVaccine #COVID19 #Moderna #SputnikV #PfizerBioNTech #Pfizervaccine #Sinovac #Sinopharm… https://t.co/SkemQRqIa7,"['COVAX', 'ThePeoplesVaccine', 'COVID19', 'Moderna', 'SputnikV', 'PfizerBioNTech', 'Pfizervaccine', 'Sinovac', 'Sinopharm']",Twitter Web App,0,0,False
1.34E+18,power to the people,,,06/02/17 21:57,108,315,7540,False,18/12/20 21:26,the Pfizer mRNA vaccine is derived from fetal stem cells.  Any of you pro-life hypocrites are prohibited from being… https://t.co/tY6rKv3RqX,,Twitter for iPad,0,0,False
1.34E+18,"Whitney McCarthy, M.D.","San Antonio, Texas","Wife, cat mother, pathologist, photography enthusiast - TSP Young Pathologists’ Section Chair-Elect; @Trinity_U alumna, T/RT ❌ medical advice (she/her)",26/06/20 15:55,89,271,637,False,18/12/20 21:25,Just booked my COVID vaccination appointment!! #science #PfizerBioNTech https://t.co/GcBDDeoLkb,"['science', 'PfizerBioNTech']",Twitter for iPhone,0,2,False
1.34E+18,J Robert Gerke,"Florida, USA",Wanderer. Nerd. Educator. Clinician. Roller of polyhedral dice. Destroyer of worlds and tacos.,05/09/18 16:28,10,98,46,False,18/12/20 21:25,"COVID Vaccine part 1 done! 

It took me longer to find the garage I had to park in than to get the vaccine, lol… https://t.co/WNIcjsggxE",,Twitter for Android,0,0,False
1.34E+18,Rob Krauss,,"Christian. Husband. Father. Medical Physicist. Memphis 901 FC, Michigan football fan",11/05/19 15:44,52,719,1463,False,18/12/20 21:18,It's safe. It's effective. Get it as soon as you're eligible. Do your part. #COVID19Vaccine #CovidVaccine… https://t.co/vFMNJmWTsU,"['COVID19Vaccine', 'CovidVaccine']",Twitter for Android,0,4,False
1.34E+18,Joel Bissell,Chicago • Athens • Mitten,Multimedia specialist for @mlive in the Mitten state | @OhioU Alumna | Chicago native | Go out and find your edge,08/06/09 3:20,464,552,1061,False,18/12/20 21:04,"This morning #FrontLineHeroes at .@MetroHealthGR received the #PfizerBioNTech #COVID19 #vaccine 

.@MLive story by… https://t.co/9ietOH0n2Z","['FrontLineHeroes', 'PfizerBioNTech', 'COVID19', 'vaccine']",Twitter Web App,0,4,False
1.34E+18,"Teena Chopra MD,MPH ,FIDSA,FSHEA","Michigan, USA",Hospital Epidemiologist and Infectious diseases physician who is passionate about work and family and loves helping others achieve their goals .,06/10/17 22:45,216,770,1109,False,18/12/20 20:45,Happy tears ! Got my first dose of Pfizer vaccine today. The only reaction it gave was JOY !#CovidVaccine… https://t.co/LMlmFDbxZp,['CovidVaccine'],Twitter for iPhone,0,3,False
1.34E+18,#DefundScotland,Everywhere,SNParody account - We believe bankrupting Scotland is the way forward!,02/10/20 15:39,1882,165,23,False,18/12/20 20:41,Thanks to efforts by the United Kingdom to approve and roll-out a vaccine 💉 Scotland is now the most vaccinated pla… https://t.co/EoR22vPGMV,,Twitter for iPhone,0,4,False
1.34E+18,Whtrslugcaviiersong#dontstayhomeandcatchcovid19,Email:talksavailable@gmail.com,"Hot original songs available/ whtrslugcaviiersong.iam a black female
solo songwriter/singer/#songs for sale and or hire.cheers",22/09/19 16:45,1240,368,13008,False,18/12/20 19:51,@DHSCgovuk @NHSuk @NHSEngland #britain leading  🌎 to  #Pfizer #PfizerBioNTech vaccine #CovidVaccine #COVID19Vaccine… https://t.co/L5axvc2BcD,"['britain', 'Pfizer', 'PfizerBioNTech', 'CovidVaccine', 'COVID19Vaccine']",Twitter for Android,0,0,False
1.34E+18,Esther Hwang,"Atlanta, GA","EM and EMS physician @EmoryMed, call sign HoneyBadger1, or HB1. Every day brings a new adventure and new lesson. Views are my own. she/her",23/09/09 3:41,32,99,104,False,18/12/20 19:40,Help American citizens get more information on the #CovidVaccine after you’ve received your vaccine. Don’t forget t… https://t.co/p2hMffoCfd,['CovidVaccine'],Twitter for iPhone,0,0,False
1.34E+18,Jacinda Abdul-Mutakabbir (JAM) PharmD MPH AAHIVP,,ID/Crit Care. Detroit Bred.Howard Made. ZPB 💙. Scientist. Assistant Professor @LLUHealth. Past PK/PD fellow @waynestate. Follower of Christ. views=mine.,15/03/19 17:57,1013,929,5589,False,18/12/20 19:30,Dr. JAM gets vaccinated!#PfizerBioNTech #getvaccinated @LLUHealth https://t.co/7VbKESIG7Z,"['PfizerBioNTech', 'getvaccinated']",Twitter for iPhone,1,68,False
1.34E+18,Alfredo González Alcocer,,"Médico Cirujano, Doctor en Ciencias con Orientación en Morfología, UANL.",12/12/19 3:22,48,358,537,False,18/12/20 19:22,"📚 Referencias:
1. https://t.co/rLLGIkIi40. (2020). Retrieved 15 December 2020, from https://t.co/jWyPTZTHur.

9/🧵… https://t.co/LP6LS5ZVuj",,Twitter Web App,0,0,False
1.34E+18,Nurse_Rep_Nina,"California, USA","When I'm not busy fighting on the frontlines as a nurse during the pandemic, I'm fighting for basic human rights.",11/11/20 4:35,4,43,111,False,18/12/20 19:22,"Not a fan of VP Mike Pence, but thank you for doing this. The public needs strong leadership on both sides to insti… https://t.co/fkSxraa7vX",,Twitter for Android,0,1,False
1.34E+18,Tamer Yazar,Turkey-Israel,"Im Market Analyst, also Editor... working (freelance) for some companies that need analysis for their products in Int. Markets 
- Instagram :  tamervisits -",17/09/09 16:45,1303,78,340,False,18/12/20 19:04,my #column on #Monday for a #Turkish newspaper... about #Ankara's last #policy for #China's Coronavac #vaccine !!!… https://t.co/N1nmQrwkVg,"['column', 'Monday', 'Turkish', 'Ankara', 'policy', 'China', 'vaccine']",TweetDeck,0,0,False
1.34E+18,deborah kalpakoff,,,10/03/12 1:45,5,31,145,False,18/12/20 19:03,@moderna is stepping up &amp; doing the right thing for its placebo recipients... @pfizer is waiting for us to get sick… https://t.co/ksBFNNbLFm,,Twitter for iPhone,0,1,False
1.34E+18,Brian Arzadon,"Odessa, TX","exercise specialist by day, Personal Nerd by night.",20/05/09 6:33,74,664,3903,False,18/12/20 19:00,Oh this been the best explanation for the vaccine and our immune response #PfizerBioNTech #Moderna https://t.co/4lwGIWBjKM,"['PfizerBioNTech', 'Moderna']",Twitter for iPhone,0,0,False
1.34E+18,Arooshi Kumar,"New York, NY",Neurology resident @NYUGrossman | #QI chief | brain & cog science @MIT | VC fellow @CastorVentures | future neurovascular fellow | tweets are mine.,09/04/09 5:08,202,298,392,False,18/12/20 18:43,"It’s Shot O’Clock! When it’s your turn, don’t miss your shot 🙏🏽 #IGotTheShot #VaccinesSaveLives #StickItToCOVID… https://t.co/Q0hWdeRuJO","['IGotTheShot', 'VaccinesSaveLives', 'StickItToCOVID']",Twitter for iPhone,1,20,False
1.34E+18,Adriana Coleska,Washington D.C.,Emergency Medicine Resident. Go Blue 💙💛 Tweets are my own. RTs are not endorsements,02/01/12 2:16,161,159,1655,False,18/12/20 18:41,"Been a long, exhausting, and heartbreaking year but finally there is hope. Yes it’s a new vaccine and yes it was ma… https://t.co/9KVpIQKnUM",,Twitter for iPhone,0,16,False
1.34E+18,#PunchTheLies🤛,UAE / Manila,Fil-UAE/Continuous Learner/Human Being/Entrepreneur/News/Books/HOPE YOU CHOKE ON YOUR LIES/#BlackLivesMatter #IbalikAngABSCBN #BidenHarris #ProtectVPLeni,25/05/11 4:24,10096,5572,136537,False,18/12/20 18:31,Please read this thread. #COVID19 #PfizerBioNTech #PfizerVaccine #ModernaVaccine https://t.co/pUv3ilnCAG,"['COVID19', 'PfizerBioNTech', 'PfizerVaccine', 'ModernaVaccine']",Twitter for iPad,4,4,False
1.34E+18,ILKHA,Türkiye,Official Twitter account of Ilke News Agency /,22/05/15 8:31,4108,6,3,True,18/12/20 18:26,"Russia’s coronavirus death toll rises to 49,762 @WHO #Russia #coronavirus #PfizerBioNTech #COVID19… https://t.co/GUzrVI5IXp","['Russia', 'coronavirus', 'PfizerBioNTech', 'COVID19']",TweetDeck,2,2,False
1.34E+18,89.1 Max FM,"Orillia, ON","The Alternative. https://t.co/efM6TRJRp5
Listen now: https://t.co/1oQhIo4JBe
or on the Radioplayer Canada app",16/01/12 19:35,2402,434,113,False,18/12/20 18:04,RVH Amongst 17 Ontario Hospitals Set To Receive Covid-19 Vaccine https://t.co/dNm1LsJDFZ #Covid19 #PfizerBioNTech… https://t.co/FGipYExiLH,"['Covid19', 'PfizerBioNTech']",TweetDeck,0,0,False
1.34E+18,Arjet Gega,"Connecticut, USA","Infectious Diseases physician, St. Mary’s Hospital, Assistant Professor, Quinnipiac University School of Medicine. Yale ID grad. Husband and father",18/01/12 23:28,187,389,10782,False,18/12/20 17:44,@SandySpringerMD @KizzyPhD I got mine Wednesday. Thank you. #PfizerBioNTech #vaccinated https://t.co/e8GpDKKrDJ,"['PfizerBioNTech', 'vaccinated']",Twitter for iPhone,0,1,False
1.34E+18,"Nitish Chopra, PhD","Houston, TX","Medical Physics PhD, Resident at MDACC, Imaging AI researcher, Dog Dad",30/05/20 18:06,99,123,367,False,18/12/20 17:35,Got my covid vaccine alongside @radphysicist and @JulieLarkin305. Can report - No microchip or U2 album found so fa… https://t.co/NjhRRpaJAd,,Twitter for iPhone,1,34,False
1.34E+18,"Rajesh Kuppuraju, D.O. 👨🏾‍⚕️","Pennsylvania, USA","Author 📖
Traveler 🌏
Physician (not ''provider'') 👨🏾‍⚕️
Future Rheumatologist 🦴
Pokémon Master 🎮
#StopScopeCreep

Views expressed are mine alone",23/04/13 2:03,152,84,2401,False,18/12/20 17:25,"Strong work, Science. 5/5 High Honors #IGotTheShot #CovidVaccine #Pfizer #PfizerBioNTech https://t.co/DLwSPKWMAd","['IGotTheShot', 'CovidVaccine', 'Pfizer', 'PfizerBioNTech']",Twitter for Android,0,24,False
1.34E+18,Tamer Yazar,Turkey-Israel,"Im Market Analyst, also Editor... working (freelance) for some companies that need analysis for their products in Int. Markets 
- Instagram :  tamervisits -",17/09/09 16:45,1303,78,340,False,18/12/20 17:06,"from #COVID19 #vaccination centre in #Chertsey, #England to Providence Alaska Medical Center in Anchorage, #Alaska… https://t.co/4YI6n1USkI","['COVID19', 'vaccination', 'Chertsey', 'England', 'Alaska']",Twitter Web App,0,0,False
1.34E+18,Fox Valley Patriot News,,Fox Valley WI news agency beholden to truth. Curating and RTing local and national stories. Unowned by MSM thugs. Patriots are taking back the fourth estate!,18/12/20 15:40,25,105,292,False,18/12/20 16:56,@NelsonforWI @thedacare B/c of fear mongering from CCP &amp; Soros agents like you! Care to explain how a vaccine with… https://t.co/wSLoWCO3je,,Twitter for iPhone,0,1,False
1.34E+18,Whtrslugcaviiersong#dontstayhomeandcatchcovid19,Email:talksavailable@gmail.com,"Hot original songs available/ whtrslugcaviiersong.iam a black female
solo songwriter/singer/#songs for sale and or hire.cheers",22/09/19 16:45,1240,368,13008,False,18/12/20 16:56,@tomhfh #Fakenews? 🇪🇺 #vonderleyen #ursulavonderleyen #EUCommissioner #EUCommission said #eu27 start #CovidVaccine… https://t.co/bqmVKDwgI2,"['Fakenews', 'vonderleyen', 'ursulavonderleyen', 'EUCommissioner', 'EUCommission', 'eu27', 'CovidVaccine']",Twitter for Android,1,0,False
1.34E+18,India Blooms,India,A news and reference portal on India and a 24X7 news service,10/10/09 11:19,16810,2447,20,False,18/12/20 16:56,"Health Canada, FDA closely watching for any adverse reactions of Pfizer vaccine
https://t.co/2TE9RvW1Cw… https://t.co/rXTXn0Xt1S",,Twitter Web App,0,1,False
1.34E+18,SXMCanadaTalks,Canada,"Current affairs & talk for Canadians. 
#SiriusXM ch. 167; available across North America.
1-855-958-TALK

https://t.co/MudCVxEK25
https://t.co/m9qFRyS6n6",10/04/13 22:59,6012,7486,11118,True,18/12/20 16:53,#ICYMI: Dr. Mark Poznansky @MassGeneralNews joined @mattgurney on @SXMMornings to discuss the latest on the process… https://t.co/CXPPCWrqjg,['ICYMI'],Twitter Web App,0,2,False
1.34E+18,Kemi O,"Chicago, IL","Assistant Professor, Dermatologist & Dermatopathologist @UChicagoMed. Alum @MayoClinic and @wakehealth.❤️ dermpath & 🍫 Opinions my own",13/07/20 2:24,40,28,26,False,18/12/20 16:49,Got the Covid vaccine today. 2nd dose is in 3 weeks 💉 #CovidVaccine #PfizerCOVIDvaccine #PfizerBioNTech… https://t.co/a9KuDLLHiM,"['CovidVaccine', 'PfizerCOVIDvaccine', 'PfizerBioNTech']",Twitter for iPhone,0,2,False
1.34E+18,Ubah Ali,"Rochester, MN",Journalist @KTTCTV/@FOX47Roch | Engaged-Storyteller|Family Oriented| Avocado 🥑Enthusiast| @StCloudState Alumna 🐾|Opinions are my own |📧uali@kttc.com,08/09/14 15:32,1095,202,930,True,18/12/20 16:43,"COVID-19 VACCINE: A historic day for @MayoClinic as six employees received the Pfizer vaccine Friday morning. 

- T… https://t.co/ArFmXxM8Lc",,Twitter for iPhone,0,2,False
1.34E+18,trade_invest,,#stocks #trade #invest #views my #own. DYOR I do mine! You'll #thank me later. #Logic & being #proactive is key!,15/12/20 14:55,3,0,24,False,18/12/20 16:24,"https://t.co/eVytSjreYo $PFE #PfizerBioNTech #Pfizervaccine #stock #price is tanking...it's over, I think the stock is going to crash.","['PfizerBioNTech', 'Pfizervaccine', 'stock', 'price']",Twitter Web App,0,0,False
1.34E+18,"Randaline Barnett, MD 🧠","Chapel Hill, NC","Neurosurgery Resident,PGY-5😷Dr. Barnett/Mrs. Gonzalez💕Married to a neuroscientist.💍Wakely’s mom. 👶🏻Opinions are mine,not UNC Hospitals.✌🏻She/Her",24/04/09 3:46,1361,1097,4584,False,18/12/20 16:21,"What a historical moment! I did this for my daughter, my husband, my family, my colleagues, my patients, and societ… https://t.co/ldZXOzlzbx",,Twitter for iPhone,4,85,False
1.34E+18,"Amber Hildreth, DO","Denver, CO",Pediatric Transplant Hepatologist at Presbyterian/St. Luke’s and Rocky Mountain Hospital for Children. @rmhcfamily #savekids #donatelife,25/07/14 22:37,169,463,358,False,18/12/20 16:10,"Today is the day! Feel very lucky to be in the first wave, when it’s your turn PLEASE receive your #CovidVaccine… https://t.co/i91hBzj6xD",['CovidVaccine'],Twitter for iPhone,0,3,False
1.34E+18,"James Kerridge, DNP, is getting the damn vaccine","Chicago, IL",Nurse | Healthcare leader | Public policy novice I Occasional Professor l Sci-fi fan | Avid reader | 🏳️‍🌈🖖🏼#GoGreen,18/06/20 22:55,643,1097,15432,False,18/12/20 16:09,I can’t tell you how happy these images make me. Seeing my ICU and ED nurse managers being vaccinated brings me suc… https://t.co/3DKIlu3nQJ,,Twitter for iPhone,0,9,False
1.34E+18,Englewood Health,"Englewood, NJ",,29/09/14 16:39,944,517,392,False,18/12/20 16:04,"In a historic event, #EnglewoodHealth has received its first shipment of the #PfizerBioNTech #COVID19 #vaccine, whi… https://t.co/QJ70A4jpCs","['EnglewoodHealth', 'PfizerBioNTech', 'COVID19', 'vaccine']",Falcon Social Media Management ,1,6,False
