Employee_ID, Computer_OS, Computer_OS_version, Computer_tickets, Mobile_OS, Mobile_OS_version, Mobile_tickets
EID_15682,Windows,8,6,Android,7,0
EID_6740,Windows,10,11,Android,8,0
EID_16164,Linux,other,1,Android,8,0
EID_11030,Windows,8,2,Android,10,1
EID_6957,Windows,10,6,Android,10,5
EID_11185,Windows,8,0,Android,7,0
EID_2395,MacOS,Mojave,2,iOS,13,0
EID_6018,Windows,10,6,Android,10,1
EID_12172,MacOS,Big Sur,0,iOS,13,0
EID_22021,Windows,8,0,Android,10,1
EID_17238,Windows,10,4,Android,7,0
EID_17954,Windows,8,1,Android,9,0
EID_18386,MacOS,Mojave,1,iOS,13,0
EID_15822,Windows,7,4,Android,8,2
EID_23760,MacOS,Mojave,2,iOS,12,0
EID_23203,Windows,10,4,iOS,13,4
EID_9068,Windows,7,4,Android,7,0
EID_20444,Windows,10,0,Android,7,0
EID_8918,Windows,10,1,Android,8,1
EID_2500,Windows,10,3,Android,9,1
EID_8854,Windows,7,2,Android,7,1
EID_14255,Windows,10,1,Android,7,2
EID_2666,Windows,10,2,iOS,13,0
EID_19541,Windows,10,2,Android,8,1
EID_9538,Windows,8,0,Android,10,0
EID_3397,Windows,7,0,Android,8,0
EID_8047,MacOS,Big Sur,1,iOS,,0
EID_21767,Windows,10,4,,,3
EID_20658,Windows,10,3,Android,8,1
EID_1538,Windows,10,1,Android,8,1
EID_15155,MacOS,Mojave,0,iOS,12,1
EID_21848,Windows,10,2,Android,8,1
EID_12047,MacOS,Mojave,2,iOS,13,0
EID_9082,Windows,10,2,Android,8,0
EID_20685,MacOS,Mojave,0,iOS,13,0
EID_22495,Windows,10,12,Android,8,3
EID_5895,Windows,8,1,,,1
EID_23455,Windows,8,0,Android,8,0
EID_2665,MacOS,Catalina,0,iOS,12,0
EID_4456,Windows,10,1,Android,10,0
EID_9690,MacOS,Mojave,4,iOS,12,0
EID_14788,MacOS,Mojave,4,iOS,11,1
EID_5839,Windows,7,6,Android,7,1
EID_14795,Windows,10,2,iOS,13,0
EID_24050,MacOS,Catalina,1,iOS,11,1
EID_21534,Windows,7,0,Android,7,0
EID_2720,MacOS,Mojave,4,iOS,,0
EID_9935,Windows,,0,Android,9,0
EID_4448,Windows,10,3,Android,8,0
EID_25250,Linux,ubuntu,0,,,1
EID_4279,Windows,10,7,Android,8,2
EID_9048,Windows,10,4,Android,7,2
EID_12979,Windows,10,1,Android,10,0
EID_19331,Windows,10,4,Android,8,0
EID_12378,Windows,8,2,Android,8,2
EID_13896,,,9,Android,10,5
EID_20827,Windows,10,1,iOS,13,0
EID_11513,Windows,8,3,Android,7,0
EID_9777,Windows,7,10,iOS,12,2
EID_20981,Windows,10,4,Android,10,0
EID_3784,Windows,10,2,Android,10,1
EID_16648,Windows,8,1,iOS,12,0
EID_8002,Windows,10,0,Android,8,0
EID_4127,Windows,10,3,Android,10,0
EID_6345,Windows,10,0,Android,10,0
EID_18186,Windows,8,1,Android,8,1
EID_14140,Windows,7,3,Android,9,1
EID_21207,Windows,10,2,Android,8,0
EID_8979,MacOS,High Sierra,2,iOS,11,0
EID_2645,Windows,8,1,Android,8,0
EID_15061,Windows,10,0,Android,9,1
EID_3890,Windows,8,2,Android,8,0
EID_8787,Windows,8,13,Android,8,3
EID_16980,Windows,10,5,Android,9,0
EID_19432,Windows,8,1,Android,9,0
EID_10341,MacOS,Catalina,5,,,1
EID_1604,MacOS,Mojave,1,iOS,12,0
EID_18829,Windows,8,0,Android,7,0
EID_22501,MacOS,Mojave,0,iOS,12,0
EID_2371,Linux,,0,Android,7,0
EID_16134,MacOS,Catalina,0,iOS,13,0
EID_7508,Windows,8,3,Android,9,0
EID_17751,Windows,10,3,Android,8,1
EID_7621,Windows,8,2,Android,10,1
EID_20343,MacOS,Mojave,2,iOS,13,0
EID_13333,MacOS,High Sierra,0,iOS,13,0
EID_5264,Windows,10,5,Android,9,1
EID_3063,Windows,10,6,Android,9,1
EID_15133,Windows,10,1,Android,9,1
EID_10774,Windows,10,0,Android,7,0
EID_19215,Windows,7,2,Android,9,0
EID_13497,Windows,8,1,Android,7,3
EID_7635,MacOS,High Sierra,4,iOS,12,0
EID_14462,Windows,8,3,iOS,13,0
EID_18886,Windows,10,0,Android,7,0
EID_8303,Windows,7,1,Android,10,4
EID_23432,Windows,,9,,,4
EID_7596,Windows,8,2,Android,7,1
EID_20975,Windows,10,1,Android,8,0
EID_3714,Windows,7,3,Android,10,0
EID_23216,Windows,10,6,Android,9,1
EID_19178,Windows,10,1,Android,7,0
EID_6922,Windows,10,2,Android,8,2
EID_12682,MacOS,High Sierra,0,iOS,12,0
EID_8733,Windows,10,1,Android,8,0
EID_13219,Windows,10,5,Android,8,2
EID_21270,Windows,10,11,Android,10,2
EID_12476,MacOS,Mojave,1,iOS,13,0
EID_12300,MacOS,High Sierra,1,iOS,13,0
EID_5156,Windows,,3,Android,8,1
EID_17958,MacOS,High Sierra,2,iOS,13,0
EID_14818,Windows,,3,Android,9,0
EID_24536,MacOS,Mojave,0,Android,10,0
EID_5334,Windows,7,5,Android,7,0
EID_11922,MacOS,High Sierra,0,iOS,13,0
EID_1180,Linux,ubuntu,1,Android,7,0
EID_4428,MacOS,Catalina,3,iOS,13,1
EID_13589,Windows,10,1,Android,7,1
EID_17986,Windows,7,1,Android,9,0
EID_2058,MacOS,High Sierra,4,Android,9,1
EID_23861,Windows,7,5,iOS,13,1
EID_12129,Windows,10,5,Android,10,2
EID_18769,Windows,10,2,Android,10,0
EID_10164,MacOS,Big Sur,0,iOS,12,0
EID_19031,Windows,10,3,Android,7,1
EID_15299,Windows,8,0,,,0
EID_14962,MacOS,Mojave,0,Android,8,0
EID_1054,Windows,8,4,Android,8,2
EID_8993,Windows,10,1,Android,10,0
EID_18400,MacOS,Catalina,0,iOS,13,0
EID_18020,Windows,8,0,Android,9,0
EID_7863,Windows,7,2,Android,7,2
EID_2812,Windows,10,2,Android,8,0
EID_17275,Windows,8,0,Android,7,0
EID_17947,MacOS,Mojave,0,iOS,13,0
EID_9233,Windows,7,2,Android,10,1
EID_12538,Windows,10,11,iOS,11,0
EID_5050,Windows,10,0,iOS,13,0
EID_13053,Windows,10,1,Android,7,0
EID_25100,Windows,8,1,Android,8,1
EID_1785,Windows,10,1,Android,8,0
EID_19034,Windows,10,3,Android,7,0
EID_19390,Windows,10,1,Android,8,1
EID_11780,Windows,7,1,,,4
EID_18446,Windows,10,2,Android,10,0
EID_13567,Windows,10,4,Android,10,2
EID_13641,Windows,10,1,Android,7,0
EID_16730,Windows,8,2,Android,7,1
EID_15084,Windows,10,2,Android,9,0
EID_13244,Windows,8,3,Android,8,1
EID_14831,Windows,8,2,Android,8,0
EID_7734,Windows,8,4,Android,7,0
EID_12763,Windows,8,9,Android,7,3
EID_9384,Linux,ubuntu,0,Android,9,0
EID_8208,Windows,10,11,Android,10,3
EID_13842,Windows,7,3,Android,9,0
EID_11165,Windows,10,1,Android,9,1
EID_22897,Windows,8,6,iOS,12,3
EID_1864,Windows,8,1,Android,8,1
EID_16720,Windows,8,3,Android,8,1
EID_3952,Linux,ubuntu,1,Android,7,0
EID_8891,Linux,ubuntu,0,Android,10,0
EID_22949,Windows,10,8,Android,9,0
EID_13239,Windows,10,9,Android,7,1
EID_22884,Windows,8,0,Android,8,0
EID_15613,MacOS,Mojave,1,iOS,13,0
EID_19970,Windows,10,0,iOS,13,0
EID_1233,Windows,10,2,Android,7,2
EID_14218,Windows,7,11,Android,7,1
EID_20245,Windows,8,1,Android,8,0
EID_4686,Windows,,2,iOS,13,1
EID_20087,Linux,ubuntu,0,Android,8,0
EID_19709,Windows,8,2,,,1
EID_17048,Linux,ubuntu,2,Android,10,0
EID_5404,Windows,10,2,Android,8,1
EID_11364,Windows,10,0,Android,9,1
EID_4288,Windows,7,4,Android,9,0
EID_25847,Windows,8,1,Android,8,1
EID_19879,Windows,8,0,Android,10,0
EID_24862,Windows,10,3,Android,8,2
EID_2125,Windows,7,3,Android,9,0
EID_9568,Windows,10,2,Android,8,3
EID_3114,MacOS,Big Sur,0,Android,8,0
EID_6701,Windows,,2,Android,8,1
EID_21557,Windows,10,3,Android,7,0
EID_10372,Windows,7,4,Android,10,0
EID_17392,Windows,8,0,Android,7,0
EID_10388,Windows,10,3,Android,7,0
EID_12052,Windows,8,7,Android,10,2
EID_23061,Windows,10,0,Android,7,0
EID_13805,Windows,10,2,Android,7,0
EID_11465,Windows,7,3,Android,7,1
EID_18232,Windows,10,10,Android,7,1
EID_4274,Windows,10,2,Android,8,1
EID_3589,Windows,10,1,Android,10,0
EID_14510,Windows,8,0,iOS,13,0
EID_24567,Windows,8,3,Android,10,0
EID_8909,Windows,10,4,Android,7,0
EID_9449,Linux,ubuntu,0,Android,8,0
EID_5733,MacOS,Big Sur,0,iOS,13,0
EID_20760,Windows,10,0,Android,7,0
EID_9636,Windows,10,2,Android,8,1
EID_17132,Windows,7,5,Android,7,1
EID_8558,Windows,7,5,Android,10,0
EID_24953,MacOS,Catalina,1,iOS,13,0
EID_2451,Windows,10,1,Android,9,0
EID_21068,MacOS,Mojave,0,iOS,13,0
EID_17495,Windows,7,4,Android,10,0
EID_14063,Windows,10,4,Android,8,1
EID_11735,Windows,10,0,Android,9,0
EID_2042,Windows,10,0,Android,8,0
EID_9145,Windows,7,9,Android,10,3
EID_24191,MacOS,High Sierra,0,iOS,12,0
EID_10654,Windows,10,6,Android,8,1
EID_13473,Windows,10,1,Android,7,1
EID_6038,Windows,7,12,Android,8,0
EID_7527,MacOS,Catalina,3,iOS,12,1
EID_24944,Windows,10,3,,,1
EID_22097,Windows,10,2,Android,7,0
EID_8524,Windows,10,1,Android,10,1
EID_13254,Windows,10,3,Android,8,0
EID_2011,Windows,10,1,Android,8,0
EID_8049,Linux,ubuntu,0,Android,9,0
EID_13346,Windows,8,1,Android,7,1
EID_13840,MacOS,Mojave,0,iOS,13,0
EID_7949,Windows,10,0,Android,10,0
EID_6220,Windows,7,0,,,1
EID_25802,MacOS,Catalina,3,Android,8,1
EID_6842,Windows,10,0,Android,10,0
EID_22948,Windows,7,1,Android,8,0
EID_21381,Windows,10,3,Android,8,0
EID_21883,Windows,,0,,,2
EID_1150,Linux,ubuntu,1,Android,8,0
EID_22564,Windows,8,3,Android,7,0
EID_4084,MacOS,Mojave,2,iOS,11,0
EID_12338,Windows,8,1,iOS,13,0
EID_11269,Windows,8,6,Android,7,1
EID_21192,Windows,10,0,Android,10,0
EID_18576,Windows,7,5,Android,7,1
EID_9141,Windows,10,0,Android,7,0
EID_1977,MacOS,Catalina,0,iOS,13,0
EID_4525,Windows,7,1,Android,7,2
EID_7077,Windows,10,5,Android,7,1
EID_8017,Windows,7,1,Android,8,0
EID_17395,Windows,10,2,,,0
EID_25176,MacOS,High Sierra,0,iOS,13,0
EID_1946,Windows,10,2,Android,10,0
EID_17228,Windows,10,2,Android,10,0
EID_18761,MacOS,Mojave,0,iOS,12,0
EID_9515,MacOS,Mojave,0,iOS,12,0
EID_16599,Windows,7,0,Android,8,0
EID_4735,Windows,7,10,Android,9,3
EID_6919,MacOS,Catalina,1,iOS,11,0
EID_21201,MacOS,High Sierra,0,iOS,12,0
EID_15836,Windows,8,0,Android,9,1
EID_11948,Windows,8,3,Android,9,1
EID_5009,Windows,7,5,iOS,11,1
EID_8305,MacOS,Mojave,0,Android,10,0
EID_21109,Windows,10,0,Android,8,0
EID_20462,Windows,8,3,Android,7,1
EID_8982,Windows,10,1,Android,10,0
EID_22345,Windows,10,0,Android,8,0
EID_10308,Windows,10,2,Android,8,4
EID_11354,MacOS,High Sierra,1,iOS,13,0
EID_21046,Windows,8,5,,,1
EID_25576,MacOS,Catalina,6,iOS,13,0
EID_8506,Windows,10,2,Android,10,0
EID_17536,Windows,7,9,Android,10,3
EID_25843,Windows,8,2,Android,8,0
EID_3337,Windows,8,1,Android,8,4
EID_4414,Windows,10,3,iOS,12,0
EID_12271,MacOS,High Sierra,4,iOS,,1
EID_11793,Windows,8,6,Android,8,0
EID_20357,Windows,7,8,Android,10,0
EID_19490,Windows,7,0,Android,8,0
EID_23364,Windows,10,1,iOS,,0
EID_14878,Windows,10,1,Android,9,0
EID_2684,MacOS,High Sierra,3,iOS,13,0
EID_8149,MacOS,Mojave,3,iOS,11,0
EID_11524,MacOS,High Sierra,1,iOS,13,0
EID_19545,MacOS,High Sierra,1,iOS,11,1
EID_25908,Windows,10,8,Android,10,1
EID_3940,Windows,10,13,Android,8,1
EID_23946,MacOS,Catalina,1,iOS,12,0
EID_6286,Windows,7,6,Android,7,0
EID_10197,Windows,8,2,Android,7,0
EID_24316,Windows,7,4,Android,8,0
EID_23862,Windows,10,0,Android,10,0
EID_20601,Windows,10,0,Android,8,0
EID_8921,Windows,7,3,Android,7,0
EID_16508,MacOS,Big Sur,2,iOS,13,0
EID_3365,Windows,10,3,Android,8,0
EID_13561,Windows,10,2,Android,8,0
EID_4859,Windows,,0,iOS,13,0
EID_16509,Windows,10,0,Android,8,0
EID_25879,Windows,10,3,Android,8,2
EID_19887,Windows,8,1,Android,8,0
EID_22288,Windows,10,1,Android,9,1
EID_6077,Windows,8,0,Android,8,0
EID_7320,Windows,10,0,Android,9,0
EID_18494,Windows,10,5,Android,9,0
EID_25695,Windows,8,1,Android,8,0
EID_20107,Windows,8,1,Android,7,1
EID_20851,Windows,8,3,Android,8,0
EID_14724,Windows,8,5,Android,8,1
EID_18467,Windows,10,1,Android,8,2
EID_16417,Windows,10,3,Android,9,1
EID_15510,MacOS,Mojave,2,iOS,12,0
EID_21089,Windows,7,2,Android,7,0
EID_25026,Windows,7,0,Android,8,0
EID_22438,Windows,10,0,Android,10,0
EID_24753,MacOS,Big Sur,0,iOS,12,0
EID_22124,Windows,8,2,Android,9,0
EID_4043,Windows,10,0,Android,8,0
EID_4150,MacOS,Mojave,0,iOS,13,0
EID_13988,Windows,10,1,Android,9,0
EID_6992,Windows,8,6,Android,10,1
EID_4094,Windows,10,0,Android,9,0
EID_25685,Windows,10,9,Android,10,1
EID_4081,Windows,10,1,Android,8,0
EID_1699,Windows,7,5,iOS,12,1
EID_22462,MacOS,Catalina,0,iOS,12,0
EID_17034,MacOS,Mojave,1,iOS,12,0
EID_8559,Windows,7,3,Android,9,0
EID_11673,Windows,10,4,Android,8,2
EID_18755,Windows,7,1,Android,8,0
EID_8093,Windows,8,14,Android,8,4
EID_18896,Windows,8,4,Android,7,2
EID_10151,Windows,10,2,Android,10,0
EID_17239,MacOS,High Sierra,0,Android,8,0
EID_24589,Windows,10,1,Android,8,1
EID_6947,Windows,8,0,Android,10,0
EID_6526,Windows,10,1,Android,7,0
EID_12808,Windows,8,1,Android,9,0
EID_9008,Windows,10,6,Android,7,2
EID_25866,Windows,10,1,Android,10,0
EID_19138,Windows,8,7,Android,8,0
EID_6109,Windows,8,4,Android,8,0
EID_6411,Windows,10,3,iOS,12,2
EID_2421,Windows,10,2,Android,8,0
EID_20657,Windows,10,3,Android,8,1
EID_22039,Windows,7,1,Android,7,1
EID_20680,Windows,10,1,Android,8,0
EID_16976,Windows,8,0,iOS,12,1
EID_13982,Windows,10,1,Android,8,1
EID_8161,,,4,Android,9,1
EID_11831,MacOS,Mojave,2,iOS,11,0
EID_15390,MacOS,Big Sur,2,iOS,13,0
EID_10519,Windows,10,3,Android,7,0
EID_8257,Windows,10,2,Android,8,0
EID_5027,Windows,8,2,Android,9,1
EID_15267,Windows,10,2,Android,7,0
EID_14522,Windows,7,1,Android,8,4
EID_12733,Windows,10,4,Android,8,1
EID_8767,Windows,8,2,Android,8,0
EID_4484,Windows,7,1,Android,7,1
EID_25769,MacOS,Mojave,1,iOS,13,0
EID_21744,Windows,7,2,Android,9,1
EID_21743,MacOS,Catalina,1,iOS,12,0
EID_7553,Windows,8,6,Android,8,2
EID_6061,MacOS,Catalina,0,iOS,13,0
EID_7583,Windows,10,3,Android,10,2
EID_15093,Windows,10,4,Android,10,1
EID_7400,Windows,10,4,Android,7,1
EID_7089,Windows,10,2,Android,7,0
EID_15438,Windows,8,5,iOS,13,0
EID_19472,Windows,10,2,Android,7,0
EID_24015,Linux,ubuntu,1,Android,10,0
EID_11431,Windows,7,7,Android,7,2
EID_13429,Windows,10,4,Android,7,0
EID_1209,,,4,Android,8,2
EID_11876,Windows,7,0,Android,9,1
EID_1715,Windows,8,2,Android,8,2
EID_18827,Windows,10,8,Android,8,1
EID_9157,Linux,ubuntu,2,Android,10,0
EID_24027,Windows,10,2,,,0
EID_12019,Windows,10,1,Android,8,1
EID_5310,Windows,10,4,Android,7,0
EID_11315,Windows,8,2,Android,7,1
EID_20001,Windows,10,2,Android,8,0
EID_11968,Windows,10,3,Android,10,0
EID_9922,Windows,8,0,Android,9,0
EID_9886,MacOS,High Sierra,1,iOS,11,0
EID_4080,Windows,10,1,Android,8,0
EID_8874,MacOS,High Sierra,0,iOS,13,0
EID_2254,Windows,10,3,Android,10,0
EID_15037,Windows,10,0,Android,9,0
EID_13071,,,8,Android,9,1
EID_6394,Windows,10,1,Android,7,0
EID_24458,MacOS,Mojave,5,iOS,12,0
EID_14994,Windows,10,1,Android,10,0
EID_19932,Windows,7,9,,,1
EID_4979,Windows,10,0,Android,10,0
EID_2562,Windows,10,1,Android,8,1
EID_18513,Windows,8,3,Android,7,1
EID_4243,Windows,10,7,iOS,13,0
EID_18184,Windows,10,2,Android,9,0
EID_10133,Windows,10,11,Android,7,1
EID_14730,Windows,10,0,Android,8,0
EID_22859,Windows,10,0,Android,8,1
EID_13138,Windows,10,0,Android,10,0
EID_19133,,,0,Android,8,0
EID_3149,Windows,8,1,Android,10,1
EID_13226,Windows,8,0,Android,10,2
EID_3056,Windows,10,0,Android,7,0
EID_12560,Windows,10,3,Android,9,1
EID_5030,MacOS,High Sierra,1,iOS,13,0
EID_13973,Windows,,8,Android,9,1
EID_5002,Windows,10,3,Android,9,1
EID_3387,Windows,10,4,Android,8,0
EID_18989,MacOS,Catalina,0,iOS,13,0
EID_9454,Windows,10,3,Android,8,0
EID_23165,Windows,8,10,Android,7,0
EID_11762,Windows,10,5,Android,8,3
EID_23436,Windows,10,4,Android,9,0
EID_21778,MacOS,High Sierra,0,iOS,11,0
EID_9841,Windows,7,4,Android,10,0
EID_11097,Windows,10,3,Android,7,0
EID_21971,Windows,8,2,Android,7,2
EID_4356,Windows,10,5,Android,7,1
EID_21925,Windows,,5,Android,7,1
EID_4338,Windows,8,0,Android,8,0
EID_10906,Windows,10,0,Android,10,0
EID_14308,Windows,8,0,Android,8,0
EID_17996,MacOS,High Sierra,4,iOS,13,1
EID_8519,Windows,10,1,Android,8,0
EID_7101,Windows,8,1,Android,10,1
EID_13828,MacOS,Catalina,0,iOS,13,0
EID_14041,Windows,10,5,Android,10,2
EID_6230,Windows,10,8,iOS,13,2
EID_19862,MacOS,Catalina,2,iOS,13,0
EID_15490,Windows,8,3,Android,7,0
EID_7316,Windows,8,1,Android,10,0
EID_15429,MacOS,Big Sur,0,iOS,12,0
EID_19778,Windows,10,16,Android,10,1
EID_19191,Windows,10,0,Android,9,0
EID_13320,Windows,8,1,Android,10,0
EID_25009,Windows,10,5,Android,8,2
EID_23063,Windows,7,3,Android,8,0
EID_13208,Windows,10,1,Android,8,0
EID_18739,Windows,10,2,Android,10,1
EID_17843,Windows,7,1,Android,7,0
EID_22521,Windows,7,2,iOS,13,1
EID_1413,Windows,8,1,Android,7,1
EID_19794,Windows,8,1,Android,8,0
EID_14830,MacOS,Mojave,3,iOS,12,0
EID_25244,Windows,7,1,Android,7,0
EID_19502,Linux,ubuntu,1,Android,7,0
EID_1553,Windows,7,1,Android,8,0
EID_18213,Windows,10,1,Android,8,2
EID_10058,Windows,10,8,Android,9,1
EID_16400,Windows,10,0,Android,10,0
EID_5150,Windows,10,0,,,0
EID_12873,Windows,,1,Android,10,0
EID_2306,Windows,10,3,Android,7,1
EID_23046,Windows,10,9,Android,9,1
EID_14168,MacOS,Mojave,3,iOS,13,0
EID_1410,Windows,10,1,Android,7,1
EID_22005,Windows,10,2,Android,10,0
EID_22714,Windows,8,7,Android,10,1
EID_21808,Linux,ubuntu,2,Android,8,0
EID_18486,Windows,7,2,Android,8,0
EID_25605,Windows,10,9,Android,7,0
EID_1380,Windows,7,1,iOS,13,0
EID_20091,Windows,10,1,Android,9,0
EID_17505,MacOS,Catalina,1,iOS,13,0
EID_10441,Windows,8,5,iOS,13,0
EID_4764,Linux,ubuntu,0,Android,7,0
EID_1241,Windows,8,6,Android,8,1
EID_4604,Windows,8,5,iOS,13,0
EID_17831,Windows,8,1,Android,10,0
EID_21657,MacOS,Catalina,1,iOS,13,0
EID_14118,Windows,7,2,Android,10,0
EID_21820,Windows,10,4,Android,7,0
EID_24792,Windows,10,4,Android,7,2
EID_15839,Windows,10,2,Android,8,0
EID_11652,Windows,10,4,Android,10,1
EID_5797,MacOS,High Sierra,0,iOS,13,0
EID_3236,MacOS,Catalina,0,iOS,12,0
EID_15547,Windows,8,2,Android,10,0
EID_1293,Windows,10,3,Android,8,0
EID_23071,MacOS,Catalina,1,iOS,13,0
EID_6495,Windows,10,7,iOS,13,1
EID_22939,Windows,7,0,Android,7,0
EID_22522,Windows,7,1,iOS,13,0
EID_14351,Windows,7,4,Android,10,1
EID_25300,Windows,10,4,Android,8,1
EID_11092,Windows,8,3,Android,10,0
EID_8983,Windows,7,2,iOS,13,1
EID_11248,Windows,7,1,Android,8,0
EID_4831,Windows,8,1,iOS,13,2
EID_21605,Windows,7,2,Android,9,1
EID_9249,Linux,ubuntu,1,Android,8,0
EID_1307,Windows,8,2,Android,8,0
EID_9403,Windows,10,2,iOS,13,1
EID_16788,Windows,8,2,Android,7,2
EID_8187,MacOS,Catalina,1,iOS,11,0
EID_17893,Windows,7,0,Android,8,0
EID_3510,Windows,10,2,Android,8,2
EID_23700,Windows,7,3,Android,8,2
EID_17509,Windows,8,10,Android,8,1
EID_12114,Windows,7,5,Android,10,1
EID_13153,MacOS,Catalina,2,iOS,13,0
EID_2999,Windows,10,4,Android,8,0
EID_22594,Windows,8,0,Android,8,0
EID_2776,MacOS,,2,iOS,13,1
EID_16851,Windows,10,3,Android,7,1
EID_22762,Windows,8,5,Android,10,0
EID_6784,Windows,7,1,Android,9,1
EID_2602,MacOS,High Sierra,0,iOS,11,0
EID_7151,Windows,10,0,Android,9,0
EID_23698,Windows,10,7,Android,10,1
EID_8632,Windows,10,0,Android,7,1
EID_11956,MacOS,Catalina,0,iOS,11,0
EID_23384,Windows,10,8,Android,7,0
EID_22814,Windows,10,2,Android,8,0
EID_8297,Windows,10,8,Android,7,0
EID_6606,Windows,10,1,Android,10,0
EID_25954,Windows,8,0,Android,9,0
EID_25341,Windows,10,4,Android,8,0
EID_12470,Windows,10,1,Android,7,1
EID_7601,Windows,10,2,Android,8,1
EID_14964,Windows,7,1,Android,7,0
EID_14272,Windows,10,2,Android,9,1
EID_3745,Windows,10,3,Android,7,1
EID_24349,Windows,7,1,Android,8,1
EID_14406,Windows,10,6,Android,10,1
EID_22453,Windows,10,6,iOS,12,4
EID_15736,Windows,10,7,Android,7,1
EID_6568,Windows,8,2,Android,8,0
EID_17531,Windows,10,1,Android,8,0
EID_5483,Windows,10,21,Android,7,5
EID_19401,Windows,7,1,Android,8,0
EID_12006,Windows,8,2,Android,7,1
EID_24231,Windows,10,3,Android,8,0
EID_24007,Windows,8,0,Android,10,0
EID_23249,Windows,10,0,Android,7,0
EID_15638,Windows,7,3,Android,10,1
EID_8464,Windows,7,2,Android,8,0
EID_25144,Windows,7,2,Android,8,0
EID_16605,Windows,10,1,Android,7,0
EID_23971,Windows,10,0,Android,7,0
EID_8233,MacOS,Catalina,0,iOS,13,0
EID_22280,Windows,10,6,Android,8,0
EID_5316,Windows,10,0,Android,8,0
EID_5221,Windows,10,2,iOS,12,2
EID_16139,Windows,10,4,iOS,13,0
EID_1991,MacOS,Mojave,4,iOS,13,0
EID_2223,Windows,10,1,Android,9,0
EID_5270,Windows,10,4,Android,8,0
EID_23126,Windows,10,5,Android,9,1
EID_19740,Windows,8,1,Android,7,0
EID_8984,MacOS,,0,iOS,12,0
EID_7980,Windows,8,1,Android,10,0
EID_3151,Windows,8,0,Android,8,0
EID_4624,Windows,10,4,Android,7,0
EID_20470,Windows,10,1,Android,7,0
EID_1395,Windows,10,3,Android,9,2
EID_2186,Windows,10,12,Android,7,1
EID_5781,Windows,10,3,Android,7,0
EID_2492,Windows,8,1,Android,8,0
EID_1296,MacOS,Catalina,0,iOS,13,0
EID_6633,Windows,10,2,Android,7,0
EID_19975,MacOS,High Sierra,2,iOS,13,0
EID_12901,Windows,10,0,Android,8,0
EID_15801,Windows,10,1,Android,9,1
EID_9853,Windows,10,1,iOS,12,0
EID_25688,Windows,10,5,Android,8,0
EID_4519,Windows,8,1,iOS,12,0
EID_18973,Windows,7,8,Android,8,0
EID_25199,Windows,10,0,Android,8,0
EID_2036,MacOS,Mojave,3,iOS,13,0
EID_20927,Linux,ubuntu,1,Android,9,0
EID_1284,MacOS,Mojave,2,iOS,12,0
EID_25938,MacOS,,1,iOS,13,0
EID_21581,Windows,10,2,Android,7,1
EID_15302,MacOS,Catalina,2,iOS,13,1
EID_24209,Windows,8,3,Android,8,0
EID_16697,MacOS,Big Sur,2,iOS,12,0
EID_4910,MacOS,Mojave,3,iOS,13,1
EID_2050,Windows,10,2,Android,8,0
EID_20205,Windows,8,3,Android,10,0
EID_6563,Linux,ubuntu,0,Android,9,0
EID_22640,Windows,10,3,Android,8,2
EID_13140,Windows,,2,Android,9,1
EID_21670,Windows,10,0,Android,7,0
EID_3383,Windows,10,1,Android,8,0
EID_1024,Windows,8,4,Android,7,0
EID_22688,Windows,7,4,iOS,13,0
EID_24262,Windows,8,6,Android,7,1
EID_14563,Windows,10,0,Android,9,0
EID_10337,Windows,10,1,Android,10,0
EID_2732,Windows,7,0,Android,8,0
EID_7698,Windows,8,1,Android,7,0
EID_8072,MacOS,Mojave,1,iOS,12,0
EID_12812,Windows,10,0,,,0
EID_20637,Windows,10,8,Android,10,2
EID_18548,MacOS,High Sierra,0,iOS,13,0
EID_22355,MacOS,Mojave,0,iOS,12,0
EID_24961,Windows,10,2,Android,7,1
EID_23358,MacOS,Mojave,2,iOS,13,0
EID_8143,Windows,10,0,Android,7,0
EID_2580,Windows,8,3,,,0
EID_16399,Windows,7,0,Android,8,0
EID_23308,Windows,7,0,Android,7,0
EID_22985,Windows,10,8,Android,8,1
EID_2877,Windows,,3,iOS,13,0
EID_21887,MacOS,Mojave,1,iOS,12,0
EID_1607,MacOS,Mojave,0,iOS,13,0
EID_14698,MacOS,Big Sur,1,iOS,11,0
EID_6686,MacOS,Catalina,0,Android,8,0
EID_17277,Windows,10,3,Android,8,0
EID_13277,Windows,10,8,Android,9,1
EID_19479,MacOS,High Sierra,2,iOS,12,0
EID_9025,MacOS,Mojave,1,iOS,12,0
EID_3599,Windows,10,0,Android,10,0
EID_8532,Windows,7,5,iOS,12,0
EID_16245,,,4,Android,10,0
EID_18917,MacOS,Mojave,0,iOS,12,0
EID_7131,Windows,10,2,Android,8,2
EID_12325,,,2,Android,7,0
EID_15643,Windows,7,3,Android,10,0
EID_19005,Windows,10,2,Android,10,0
EID_23944,Windows,10,0,,,1
EID_22130,Windows,7,0,,,0
EID_7745,Windows,10,2,Android,7,0
EID_17310,MacOS,Mojave,0,iOS,11,0
EID_18233,Windows,10,3,Android,9,0
EID_10149,Windows,10,1,,,1
EID_12617,MacOS,Mojave,1,iOS,12,0
EID_9750,Windows,10,10,Android,9,0
EID_17639,Windows,7,3,Android,8,0
EID_19678,MacOS,High Sierra,1,iOS,13,0
EID_15523,Windows,10,5,Android,10,1
